input1,input2,output1,output2
0.314509152675524,0.7694608607326939,0.2306604650259238,0.018479126822213976
0.3271068168291522,0.7710790901820825,0.23916558862601417,0.024638835762952005
0.3395693119495756,0.7725485828751815,0.24767071222610448,0.030798544703689923
0.35189663803679394,0.7738693388119905,0.25617583582619485,0.03695825364442784
0.36408879509080727,0.7750413579925097,0.26468095942628517,0.04311796258516587
0.37614578311161584,0.7760646404167394,0.27318608302637554,0.0492776715259039
0.38806760209921964,0.7769391860846789,0.28169120662646585,0.05543738046664193
0.39985425205361813,0.7776649949963288,0.2901963302265562,0.061597089407379846
0.41150573297481197,0.778242067151689,0.29870145382664653,0.06775679834811787
0.4230220448628009,0.7786704025507589,0.3072065774267369,0.0739165072888559
0.43440318771758457,0.7789500011935393,0.3157117010268273,0.08007621622959382
0.44564916153916345,0.7790808630800299,0.3242168246269176,0.08623592517033185
0.45675996632753757,0.7790629882102305,0.33272194822700796,0.09239563411106988
0.4677356020827065,0.7788963765841413,0.34122707182709827,0.09855534305180785
0.4785760688046705,0.7785810282017623,0.34973219542718864,0.10471505199254583
0.4892813664934298,0.7781169430630938,0.35823731902727896,0.1108747609332838
0.4998514951489838,0.7775041211681352,0.3667424426273693,0.11703446987402183
0.510286454771333,0.7767425625168867,0.3752475662274597,0.12319417881475969
0.5205862453604775,0.7758322671093483,0.38375268982755,0.12935388775549772
0.5307508669164166,0.7747732349455203,0.3922578134276404,0.1355135966962357
0.5407803194391511,0.7735654660254023,0.4007629370277307,0.14167330563697367
0.5506746029286805,0.7722089603489947,0.40926806062782106,0.1478330145777118
0.5604337173850049,0.7707037179162972,0.41777318422791143,0.15399272351844978
0.5700576628081245,0.7690497387273096,0.4262783078280018,0.16015243245918775
0.5795464391980392,0.7672470227820326,0.4347834314280921,0.16631214139992573
0.5889000465547487,0.7652955700804654,0.4432885550281825,0.1724718503406637
0.5981184848782535,0.7631953806226085,0.45179367862827285,0.17863155928140173
0.6072017541685533,0.7609464544084619,0.46029880222836317,0.1847912682221397
0.616149854425648,0.7585487914380254,0.46880392582845354,0.19095097716287768
0.6249627856495379,0.756002391711299,0.4773090494285439,0.1971106861036156
0.633640547840223,0.7533072552282828,0.4858141730286342,0.20327039504435357
0.6421831409977031,0.7504633819889769,0.4943192966287246,0.20943010398509154
0.6505905651219781,0.747470771993381,0.5028244202288149,0.21558981292582952
0.6588628202130483,0.7443294252414956,0.5113295438289053,0.22174952186656754
0.6669999062709138,0.7410393417333201,0.5198346674289956,0.22790923080730552
0.6750018232955739,0.7376005214688547,0.528339791029086,0.2340689397480435
0.6828685712870293,0.7340129644480997,0.5368449146291764,0.24022864868878147
0.6906001502452798,0.7302766706710546,0.5453500382292666,0.24638835762951944
0.698196560170325,0.7263916401377198,0.553855161829357,0.2525480665702574
0.7056578010621657,0.7223578728480953,0.5623602854294474,0.25870777551099544
0.7129838729208013,0.7181753688021808,0.5708654090295378,0.2648674844517334
0.7201747757462318,0.7138441279999768,0.5793705326296281,0.2710271933924714
0.7272305095384575,0.7093641504414824,0.5709068451367854,0.2750385044582292
0.7341982188730573,0.7050321850087526,0.5624431576439427,0.27904981552398694
0.7410779037500308,0.7008482317017869,0.5539794701510998,0.28306112658974475
0.7478695641693784,0.6968122905205851,0.5455157826582571,0.2870724376555025
0.7545732001310999,0.6929243614651476,0.5370520951654144,0.2910837487212603
0.7611888116351953,0.6891844445354741,0.5285884076725718,0.2950950597870181
0.7677163986816649,0.685592539731565,0.520124720179729,0.2991063708527759
0.7741559612705082,0.68214864705342,0.5116610326868862,0.3031176819185337
0.7805074994017256,0.6788527665010388,0.5031973451940435,0.30712899298429147
0.7867710130753168,0.6757048980744224,0.4947336577012007,0.31114030405004917
0.792946502291282,0.6727050417735696,0.48626997020835794,0.315151615115807
0.799033967049621,0.6698531975984812,0.4778062827155152,0.3191629261815648
0.8050334073503342,0.6671493655491569,0.46934259522267247,0.32317423724732264
0.8109448231934214,0.6645935456255967,0.4608789077298297,0.3271855483130804
0.8167682145788824,0.6621857378278008,0.452415220236987,0.3311968593788382
0.8225035815067174,0.6599259421557686,0.44395153274414423,0.335208170444596
0.8281509239769262,0.6578141586095011,0.43548784525130146,0.33921948151035375
0.8337102419895093,0.6558503871889976,0.4270241577584587,0.34323079257611155
0.8391815355444662,0.6540346278942583,0.418560470265616,0.3472421036418693
0.844564804641797,0.6523668807252828,0.4100967827727732,0.35125341470762717
0.8498600492815018,0.6508471456820717,0.4016330952799305,0.3552647257733849
0.8550672694635804,0.6494754227646249,0.39316940778708775,0.3592760368391427
0.8601864651880331,0.648251711972942,0.38470572029424505,0.36328734790490047
0.8652176364548596,0.6471760133070233,0.3762420328014023,0.3672986589706583
0.8701607832640601,0.6462483267668688,0.3677783453085596,0.3713099700364161
0.8750159056156348,0.6454686523524783,0.3593146578157168,0.37532128110217383
0.8797830035095832,0.644836990063852,0.35085097032287405,0.37933259216793164
0.8844620769459057,0.6443533399009901,0.3423872828300313,0.3833439032336895
0.889053125924602,0.6440177018638922,0.3339235953371886,0.3873552142994472
0.8935561504456723,0.6438300759525584,0.3254599078443458,0.391366525365205
0.8979711505091167,0.6437904621669885,0.3169962203515031,0.3953778364309628
0.902298126114935,0.6438988605071831,0.30853253285866034,0.3993891474967206
0.9065370772631273,0.6441552709731417,0.30006884536581757,0.4034004585624783
0.9106880039536933,0.6445596935648648,0.29160515787297486,0.40741176962823616
0.9147509061866335,0.6451121282823518,0.2831414703801321,0.4114230806939939
0.9187257839619473,0.6458125751256028,0.2746777828872894,0.4154343917597517
0.9226126372796353,0.646661034094618,0.2662140953944466,0.4194457028255095
0.9264114661396974,0.6476575051893974,0.25775040790160386,0.42345701389126733
0.9301222705421333,0.648801988409941,0.24928672040876115,0.4274683249570251
0.9337450504869433,0.6500944837562487,0.2408230329159184,0.4314796360227829
0.9372798059741269,0.6515349912283204,0.23235934542307565,0.43549094708854064
0.9407265370036846,0.6531235108261565,0.22389565793023292,0.43950225815429844
0.9440852435756166,0.6548600425497566,0.21543197043739018,0.44351356922005625
0.9473559256899222,0.6567445863991209,0.20696828294454742,0.44752488028581394
0.950538583346602,0.6587771423742493,0.19850459545170468,0.45153619135157175
0.9536332165456555,0.660957710475142,0.19004090795886194,0.45554750241732955
0.956639825287083,0.6632862907017987,0.18157722046601923,0.45955881348308725
0.9595584095708848,0.6657628830542197,0.17311353297317647,0.46357012454884505
0.9623889693970602,0.6683874875324046,0.16464984548033373,0.46758143561460286
0.9651315047656097,0.6711601041363539,0.15618615798749097,0.4715927466803606
0.967786015676533,0.6740807328660673,0.1477224704946482,0.47560405774611836
0.9703525021298305,0.6771493737215446,0.13925878300180544,0.47961536881187616
0.9728309641255015,0.6803660267027863,0.1307950955089628,0.4836266798776339
0.9752214016635466,0.683730691809792,0.12233140801612,0.48763799094339166
0.9775238147439661,0.687243369042562,0.11386772052327729,0.49164930200914947
0.9797382033667592,0.690904058401096,0.10540403303043447,0.4956606130749072
0.9818645675319264,0.694712759885394,0.09694034553759179,0.49967192414066497
0.9839029072394673,0.6986694734954567,0.08847665804474902,0.5036832352064228
0.9858532224893823,0.7027741992312831,0.08001297055190629,0.5076945462721805
0.9877155132816715,0.7070269370928736,0.08851809415199668,0.5138542552129185
0.9894426350407555,0.7111309381981747,0.097023217752087,0.5200139641536565
0.9910345877666346,0.7150862025471856,0.10552834135217734,0.5261736730943944
0.9924913714593089,0.7188927301399068,0.11403346495226771,0.5323333820351325
0.9938129861187779,0.7225505209763382,0.12253858855235805,0.5384930909758705
0.9949994317450422,0.7260595750564796,0.13104371215244842,0.5446527999166084
0.9960507083381017,0.7294198923803312,0.13954883575253876,0.5508125088573465
0.9969668158979559,0.7326314729478932,0.1480539593526291,0.5569722177980844
0.9977477544246054,0.7356943167591653,0.15655908295271947,0.5631319267388224
0.99839352391805,0.7386084238141475,0.16506420655280984,0.5692916356795603
0.9989041243782895,0.7413737941128399,0.1735693301529002,0.5754513446202983
0.999279555805324,0.7439904276552423,0.18207445375299053,0.5816110535610363
0.9995198181991538,0.7464583244413552,0.1905795773530809,0.5877707625017743
0.9996249115597784,0.7487774844711782,0.19908470095317124,0.5939304714425123
0.9995948358871981,0.7509479077447113,0.20758982455326158,0.5877707625017743
0.9996999292478226,0.7529695942619544,0.21609494815335195,0.5939304714425123
0.9996698535752426,0.754842544022908,0.2246000717534423,0.5877707625017743
0.999774946935867,0.7565667570275718,0.23310519535353263,0.5939304714425123
0.9997448712632868,0.7581422332759453,0.241610318953623,0.5877707625017743
0.9998499646239114,0.7595689727680293,0.2501154425537133,0.5939304714425123
0.9998198889513312,0.7608469755038234,0.2586205661538037,0.5877707625017743
0.9999249823119558,0.7619762414833279,0.26712568975389406,0.5939304714425123
0.9998949066393754,0.7629567707065422,0.27563081335398437,0.5877707625017743
1.0,0.763788563173467,0.28413593695407474,0.5939304714425123
0.9999699243274198,0.764471618884102,0.2788794814907,0.6058736928706737
0.999677765866622,0.7652465989655001,0.2736230260273253,0.6178169142988351
0.9991235246176067,0.7661135034176619,0.2683665705639506,0.6297601357269965
0.9983072005803738,0.7670723322405874,0.2631101151005759,0.6417033571551579
0.9972287937549235,0.7681230854342764,0.2578536596372012,0.6536465785833193
0.9958883041412555,0.7692657629987286,0.2525972041738265,0.6655898000114807
0.9942857317393701,0.7705003649339446,0.24734074871045175,0.6775330214396421
0.992421076549267,0.7718268912399242,0.2420842932470771,0.6894762428678035
0.9902943385709464,0.7732453419166673,0.23682783778370237,0.7014194642959649
0.9879055178044083,0.7747557169641736,0.23157138232032765,0.7133626857241263
0.9852546142496527,0.7763580163824437,0.22631492685695295,0.7253059071522877
0.9823416279066794,0.7780522401714772,0.22105847139357826,0.737249128580449
0.9791665587754887,0.7798383883312745,0.21580201593020357,0.7491923500086104
0.9757294068560805,0.7817164608618351,0.2105455604668289,0.7611355714367718
0.9720301721484546,0.7836864577631591,0.2052891050034542,0.7730787928649332
0.9680688546526113,0.7857483790352469,0.20003264954007952,0.7850220142930946
0.9638454543685504,0.7879022246780982,0.19477619407670482,0.796965235721256
0.9593599712962719,0.790147994691713,0.18951973861333016,0.8089084571494174
0.9546124054357761,0.7924856890760912,0.18426328314995544,0.8208516785775788
0.9496027567870624,0.7949153078312328,0.17900682768658077,0.8327949000057402
0.9443310253501314,0.7974368509571381,0.17375037222320608,0.8447381214339016
0.9387972111249828,0.8000503184538069,0.16849391675983136,0.856681342862063
0.9330013141116167,0.8027557103212393,0.16323746129645672,0.8686245642902244
0.926943334310033,0.8055530265594352,0.157981005833082,0.8805677857183858
0.9206232717202316,0.8084422671683944,0.15272455036970733,0.8925110071465472
0.914041126342213,0.8114234321481172,0.1474680949063326,0.9044542285747086
0.9071968981759766,0.8144965214986037,0.14221163944295795,0.91639745000287
0.9000905872215228,0.8176615352198537,0.13695518397958326,0.9283406714310315
0.8927221934788514,0.8209184733118671,0.13169872851620854,0.9402838928591928
0.8850917169479624,0.8242673357746441,0.1264422730528339,0.9522271142873542
0.877199157628856,0.8277081226081849,0.1211858175894592,0.9641703357155157
0.869044515521532,0.8312408338124888,0.11592936212608451,0.9761135571436772
0.8606277906259905,0.8348654693875563,0.11067290666270982,0.9880567785718386
0.8519489829422313,0.8385820293333872,0.10541645119933513,1.0
0.8430080924702548,0.8423905136499819,0.1139215747994255,0.993840291059262
0.834202371031483,0.8460502612102868,0.12242669839951584,0.987680582118524
0.8255318186259163,0.8495612720143014,0.1309318219996062,0.981520873177786
0.8169964352535545,0.8529235460620267,0.13943694559969655,0.9753611642370481
0.8085962209143975,0.8561370833534618,0.14794206919978692,0.96920145529631
0.8003311756084458,0.8592018838886073,0.15644719279987723,0.963041746355572
0.7922012993356988,0.8621179476674627,0.1649523163999676,0.9568820374148341
0.7842065920961567,0.864885274690029,0.17345744000005797,0.9507223284740961
0.7763470538898198,0.8675038649563047,0.1819625636001483,0.9445626195333581
0.7686226847166876,0.869973718466291,0.19046768720023866,0.9384029105926202
0.7610334845767603,0.8722948352199874,0.19897281080032903,0.932243201651882
0.7535794534700383,0.8744672152173937,0.2074779344004194,0.9260834927111441
0.746260591396521,0.8764908584585105,0.21598305800050974,0.9199237837704062
0.7390768983562086,0.8783657649433372,0.22448818160060008,0.9137640748296683
0.7320283743491013,0.8800919346718744,0.23299330520069045,0.9076043658889302
0.7251150193751988,0.8816693676441214,0.2414984288007808,0.9014446569481922
0.7183368334345013,0.8830980638600788,0.25000355240087113,0.8952849480074543
0.7116938165270088,0.8843780233197465,0.2585086760009615,0.8891252390667163
0.7051859686527213,0.8855092460231242,0.2670137996010518,0.8829655301259782
0.6988132898116385,0.8864917319702119,0.2755189232011422,0.8768058211852403
0.6925757800037609,0.8873254811610102,0.2840240468012325,0.8706461122445024
0.6864734392290882,0.8880104935955184,0.29252917040132287,0.8644864033037644
0.6805062674876202,0.8885467692737368,0.3010342940014132,0.8583266943630263
0.6746742647793575,0.8889343081956654,0.30953941760150355,0.8521669854222884
0.6689774311042996,0.8891731103613042,0.31804454120159387,0.8460072764815503
0.6634157664624465,0.889263175770653,0.32654966480168424,0.8398475675408124
0.6579892708537982,0.889204504423712,0.3350547884017746,0.8336878586000744
0.6526979442783551,0.8889970963204816,0.3435599120018649,0.8275281496593364
0.647541786736117,0.8886409514609608,0.3520650356019553,0.8213684407185984
0.6425207982270835,0.8881360698451505,0.3605701592020456,0.8152087317778605
0.6376349787512553,0.8874824514730505,0.35232345947874383,0.8143971339997117
0.6327669690271667,0.8869730505661645,0.344076759755442,0.8135855362215629
0.6279167690548177,0.8866078671244932,0.3358300600321402,0.8127739384434143
0.6230843788342089,0.886386901148036,0.3275833603088384,0.8119623406652655
0.6182697983653396,0.8863101526367936,0.3193366605855366,0.8111507428871167
0.61347302764821,0.8863776215907653,0.3110899608622348,0.8103391451089681
0.60869406668282,0.8865893080099514,0.302843261138933,0.8095275473308193
0.6039329154691699,0.8869452118943518,0.2945965614156312,0.8087159495526706
0.5991895740072597,0.8874453332439667,0.2863498616923294,0.8079043517745219
0.5944640422970889,0.8880896720587962,0.27810316196902757,0.8070927539963731
0.5897563203386579,0.8888782283388398,0.2698564622457258,0.8062811562182244
0.5850664081319669,0.8898110020840979,0.26160976252242396,0.8054695584400756
0.5803943056770156,0.8908879932945704,0.25336306279912213,0.804657960661927
0.5757400129738038,0.8921092019702574,0.24511636307582035,0.8038463628837782
0.571103530022332,0.8934746281111586,0.23677678203217106,0.8019729829145099
0.5665081566365405,0.894985896016574,0.22836484234605486,0.7990325985225288
0.5619773072273425,0.8966442710872524,0.21990115485321216,0.795021287456771
0.5575344822757707,0.8984506582836947,0.21140639343611464,0.7899364322253614
0.5532032397012605,0.9004056010236005,0.2029012698360243,0.7837767232846233
0.5490071661599556,0.9025092805197964,0.19440650841892682,0.776542160634557
0.5449698483079986,0.9047615155594552,0.1859428209260841,0.7682340538188389
0.5411148440648255,0.9071617627248784,0.1775308812399679,0.758855020329344
0.5374656539114684,0.9097091170555643,0.16919130019631862,0.7484089824171364
0.5340456922588408,0.9124023131507645,0.1609446004730168,0.7369011623138092
0.5308782589208836,0.9152397267111793,0.15281119158636147,0.7243380758690007
0.5279865107273307,0.9182193765179153,0.16131631518645181,0.7181783669282628
0.5252299315669825,0.921050289568362,0.1698214387865422,0.7120186579875247
0.5226085214398392,0.9237324658625189,0.17832656238663255,0.7058589490467868
0.520122280345901,0.9262659054003853,0.1868316859867229,0.6996992401060488
0.5177712082851677,0.9286506081819627,0.19533680958681324,0.6935395311653108
0.5155553052576392,0.9308865742072495,0.2038419331869036,0.6873798222245728
0.5134745712633159,0.9329738034762468,0.21234705678699398,0.6812201132838348
0.5115290063021974,0.9349122959889548,0.22085218038708432,0.6750604043430969
0.5097186103742838,0.9367020517453722,0.22935730398717466,0.6689006954023589
0.5080433834795753,0.9383430707454999,0.237862427587265,0.6627409864616209
0.5065033256180717,0.9398353529893385,0.24636755118735537,0.6565812775208829
0.5050984367897728,0.9411788984768866,0.2548726747874457,0.6504215685801449
0.5038287169946792,0.9423737072081447,0.26337779838753606,0.644261859639407
0.5026941662327904,0.9434197791831135,0.2718829219876264,0.6381021506986689
0.5016947845041064,0.9443171144017922,0.28038804558771674,0.6319424417579309
0.5008305718086273,0.9450657128641812,0.28889316918780705,0.625782732817193
0.5001015281463533,0.9456655745702801,0.2973982927878974,0.619623023876455
0.4995076535172842,0.9461166995200895,0.3059034163879878,0.613463314935717
0.4990489479214199,0.9464190877136093,0.3144085399880781,0.607303605994979
0.4987254113587608,0.9465727391508386,0.3229136635881685,0.6011438970542411
0.4985370438293065,0.9465776538317786,0.316399630368924,0.5805251471999306
0.4988011354193522,0.9466964852783001,0.30988559714967945,0.5722258152270963
0.499247348062488,0.946929233490403,0.30337156393043496,0.5639264832542618
0.49987568175871333,0.9472758984680881,0.2968575307111905,0.5556271512814274
0.5006861365080287,0.9477364802113545,0.290343497491946,0.5473278193085929
0.5016787123104341,0.9483109787202028,0.2838294642727015,0.5390284873357585
0.5028534091659296,0.9489993939946323,0.27731543105345696,0.5307291553629241
0.5042102270745149,0.949801726034644,0.2708013978342125,0.5224298233900897
0.5057491660361904,0.9507179748402371,0.264287364614968,0.5141304914172552
0.5074702260509558,0.951748140411412,0.25777333139572345,0.5058311594444208
0.5093734071188112,0.9528922227481685,0.25125929817647896,0.4975318274715863
0.5114587092397567,0.9541502218505066,0.24474526495723448,0.4892324954987519
0.5137261324137917,0.9555221377184265,0.23823123173798996,0.4809331635259175
0.5161756766409169,0.9570079703519282,0.23171719851874548,0.47263383155308303
0.518807341921132,0.9586077197510111,0.22520316529950096,0.46433449958024864
0.5216211282544371,0.960321385915676,0.21868913208025648,0.4560351676074142
0.5246170356408322,0.9621489688459225,0.212175098861012,0.44773583563457975
0.5277950640803173,0.9640904685417503,0.2056610656417675,0.4394365036617453
0.5311552135728924,0.9661458850031602,0.19914703242252302,0.43113717168891086
0.5346974841185576,0.9683152182301519,0.1926329992032785,0.42283783971607647
0.5384218757173127,0.970598468222725,0.18611896598403405,0.4145385077432421
0.5423283883691575,0.97299563498088,0.17960493276478953,0.4062391757704077
0.5464170220740923,0.9755067185046166,0.17309089954554505,0.3979398437975733
0.5506877768321171,0.9781317187939346,0.1815960231456354,0.4040995527383112
0.5548233625569371,0.980607982326963,0.19010114674572576,0.4102592616790492
